b,g,r,class
53.31559454191034,46.175828460038964,93.28830409356723,Salak
53.747956131605186,46.622931206380855,93.83589232303095,Salak
53.51986218078639,46.525131738954194,93.98256992298343,Salak
54.20912385418888,46.95331485823915,94.64080153485395,Salak
54.52450446525812,47.375299499019825,94.77913308647352,Salak
54.91770462633454,47.554492882562265,94.93171708185055,Salak
55.02845435920785,47.548600045526996,94.85590712497155,Salak
56.09181544168793,48.349408764201264,95.4256897750986,Salak
56.313563327032135,48.78237240075613,95.58861058601134,Salak
57.46676300578036,49.45399807321773,95.80635838150285,Salak
57.38197424892704,49.3956071699066,95.53799545569298,Salak
57.990712851405625,49.595632530120476,95.65235943775104,Salak
58.96147959183673,50.82780612244896,96.34591836734693,Salak
60.057066666666636,51.29333333333332,96.5264,Salak
60.62556470900874,51.90698910443795,96.45947382407655,Salak
61.58054054054055,52.54513513513515,97.08432432432434,Salak
62.25232067510549,53.163713080168776,96.7611814345992,Salak
63.199328107502794,53.50167973124302,97.01875699888019,Salak
63.77685950413224,54.224850384725,97.11114277571961,Salak
65.54878769958603,55.61324659964518,97.99349497338852,Salak
65.84236888626994,55.70300530347674,97.6997642899234,Salak
75.3297532656023,62.68592162554426,96.82699564586353,Salak
75.11665208515598,62.50918635170603,96.31583552055993,Salak
75.30040206777716,62.343193566915524,96.10224009190117,Salak
75.33192804946601,62.50224845418774,95.91287240022488,Salak
75.48898305084744,62.43898305084744,95.68983050847457,Salak
74.59404045926735,61.807545106615606,94.69710224166212,Salak
75.4693771175397,62.394839718530044,95.15559030492571,Salak
75.35345691382767,62.322645290581164,94.47494989979955,Salak
75.20025220680958,62.030012610340485,94.43530895334172,Salak
74.50953875875393,61.72832649118569,93.71407872494565,Salak
74.2543594512904,61.51825156940241,93.17205301092771,Salak
74.39254884143573,61.86119945479327,93.12244434348018,Salak
74.0624161073825,61.163534675615196,92.52595078299774,Salak
73.7865119334355,61.15546310488287,92.14013575651413,Salak
73.82326478149099,61.13646101113966,92.19023136246781,Salak
73.1952710966164,60.5264981655116,91.63024867509172,Salak
73.23064644852352,60.403631284916216,91.48044692737432,Salak
73.08586525759576,60.528212870352874,91.18852613700699,Salak
73.37986704653373,60.55156695156696,91.34093067426394,Salak
72.41554236373449,59.738801942795476,90.47994243568992,Salak
72.10768960056308,59.22241773711068,90.25409114904099,Salak
71.76476426799005,59.15153019023987,89.70818858560793,Salak
71.87601930437675,58.99301048427359,89.58196039274422,Salak
71.11369173298688,58.62108169563098,89.21796329381188,Salak
71.19383259911893,58.43597144159196,89.07382652286189,Salak
70.4451174471857,57.99911360614566,88.40626384990398,Salak
70.34714179658499,57.993912397921314,88.51195248700813,Salak
69.92456768038163,57.70140131186645,88.11434108527133,Salak
69.69280762564988,57.24032351242055,87.98469093009818,Salak
69.46745733294767,57.0901070292161,87.71275672548452,Salak
69.2176692821854,56.60999709386807,87.51859924440569,Salak
68.67656118734249,56.45575469056285,87.17320078409409,Salak
68.7047846218605,56.28469201627613,87.11800196436089,Salak
68.39564912280704,56.24280701754387,87.1052631578947,Salak
68.07906584130555,55.97467642093416,87.23213280810354,Salak
67.56820426012129,55.54845535336436,86.76921991818307,Salak
66.70696378830083,56.194986072423376,100.59415041782734,Salak
67.54037267080747,55.44748729531337,87.13862224731795,Salak
66.81566757493184,54.813896457765644,86.62002724795643,Salak
66.33519705441157,54.6341197327151,86.73189690440473,Salak
65.7933624692707,54.10680142037696,86.3156241464081,Salak
65.88902555692223,53.92073254065875,86.61541615416161,Salak
65.37575259989056,53.665024630541886,86.47276956759718,Salak
65.45151142114625,53.58268362741074,86.7551634523321,Salak
64.91641586867306,53.317510259917945,86.6679890560876,Salak
64.67031763417307,53.12910733844467,86.8636363636364,Salak
63.00583631781405,51.865234115930505,85.84706194455495,Salak
63.061630218687874,51.503247183565264,86.20609675281644,Salak
62.61453773710041,51.481098288897755,86.27284785780607,Salak
62.37355481727575,50.97275747508306,86.49953488372093,Salak
62.11069816830371,51.10870719405363,86.81006105654367,Salak
63.02289553057312,51.940773238278055,87.77707704962987,Salak
61.46756003715004,50.50218919994693,87.02295342974656,Salak
61.215979859546856,50.281833841261445,87.45965284218893,Salak
60.82437086092718,50.16278145695365,87.36304635761587,Salak
61.959033183121676,50.911375119486564,88.88638536119072,Salak
61.7092864923747,50.99727668845317,89.04697712418299,Salak
61.6942103832563,51.03818972546888,89.32862190812718,Salak
61.5500774757008,50.97675728975912,89.43851246654458,Salak
61.78878948839807,51.11420184512158,90.16019010343867,Salak
61.292887029288686,50.92022315202231,90.18145048814505,Salak
61.41852057842048,50.902947719688534,90.66504449388209,Salak
61.29285508498993,51.12431575914722,90.70527225583406,Salak
61.65443821032945,51.11940727952814,91.19421665947347,Salak
61.4259550722564,51.23851767062526,91.35198168550578,Salak
61.68887303851641,51.1787446504993,91.63723252496429,Salak
61.41338638624413,51.33764388233622,91.82748330254368,Salak
61.616312056737605,51.20595744680851,91.96014184397167,Salak
61.67654530059271,51.39768557719446,92.28619813717192,Salak
61.805016771182764,51.50809391862332,92.65145107189734,Salak
61.81269933314001,51.637286169904314,92.77703682226733,Salak
63.36664116296865,53.014231063504226,94.01744452945677,Salak
63.162255828607414,53.12318840579708,94.1126339004411,Salak
63.6712040187976,53.09366391184575,94.41840868578832,Salak
64.0344237026888,53.66963521150883,94.64582976537076,Salak
64.40484171322159,53.91098696461826,95.28417132216013,Salak
64.12513904338154,53.70930663700409,95.14831294030404,Salak
64.74687381583932,54.08866995073892,95.71201212580524,Salak
64.97362296353764,54.29635376260667,95.87975174553924,Salak
65.57043691302576,54.78685177623523,96.41874234381373,Salak
65.5377588306943,54.95371498172958,96.44762484774662,Salak
65.93796680497927,55.30995850622406,96.94398340248968,Salak
65.9551268155214,55.48319965315414,97.371125081292,Salak
66.10953436807094,55.29756097560977,97.3971175166297,Salak
66.61081081081082,55.990765765765815,97.85360360360359,Salak
66.46176877015199,55.66052510363888,97.91294334408101,Salak
66.74426386233273,56.262667304015324,98.65152963671127,Salak
67.44371345029239,56.85185185185185,99.38377192982456,Salak
66.72358936117325,56.375838926174495,99.11981108625405,Salak
66.67597765363128,56.12595226003047,99.64982224479432,Salak
66.33627171376719,55.91599688877365,99.39408866995072,Salak
65.92650158061116,55.43440463645943,99.62065331928342,Salak
66.91785323110626,56.55284775465498,100.46002190580501,Salak
67.02592695846114,56.586005018120986,100.90995260663506,Salak
66.30941576857629,56.22178105501986,101.08224617129893,Salak
66.59624819624818,56.26406926406928,101.46089466089468,Salak
65.31438721136765,55.39875666074601,100.83570159857906,Salak
65.74683544303798,55.5740359140418,101.4598174860171,Salak
65.4854625550661,55.65403817914831,101.50866372980907,Salak
66.36274217585694,56.447391952309985,102.52757078986585,Salak
66.41911987860394,56.67374810318664,102.78148710166914,Salak
66.71266133988934,57.05623847572222,103.61339889366933,Salak
69.43247298919569,59.64675870348138,106.70978391356546,Salak
69.17653993516065,59.563513115237235,106.3209549071618,Salak
69.63609554703628,59.44441167797108,106.39309938071364,Salak
68.77132907719096,58.75914103308183,106.17353453279169,Salak
68.60029112081513,58.86550218340613,106.0489082969432,Salak
69.3259539761142,59.213224584911146,106.56889018351293,Salak
69.39463929284288,59.695181066438586,106.66723695466209,Salak
69.62566396421582,59.57086944366789,106.8476376852111,Salak
70.23934426229509,60.246448087431716,106.9330601092896,Salak
70.59549945115256,60.44374313940724,107.47447859495054,Salak
69.6822606814494,59.854245538128716,106.57138994050835,Salak
69.43655227454107,59.56903431763768,106.413407821229,Salak
69.54360843530333,59.76152043738609,106.54308773756831,Salak
68.68362896190756,58.80808374527481,106.02936900261707,Salak
65.59734513274336,55.352212389380554,100.74070796460173,Salak
69.61596858638741,59.66047120418849,106.72015706806289,Salak
69.41259640102831,59.675064267352184,106.65115681233937,Salak
69.96023156305061,59.73747797634034,107.00805436697703,Salak
68.93880079286423,59.266600594648175,106.42145688800788,Salak
69.46423248882266,59.43094883258818,106.66840536512665,Salak
68.1191499522445,58.303247373447924,106.00119388729706,Salak
68.2708967454929,58.201357995785486,106.05783188948726,Salak
67.70775941230484,58.1678145087236,105.7747933884297,Salak
68.11641991924628,58.417003140421734,106.10542844324809,Salak
67.79747121246334,58.28313389026865,105.87333483856402,Salak
69.19976703552709,59.221607454863125,106.31421083284798,Salak
67.19638242894054,57.8214900947459,105.49354005167963,Salak
66.80781758957652,57.519435396308374,105.24169381107494,Salak
66.75249840527326,57.27004039974484,105.18435041462887,Salak
66.43217261268957,57.3383892330699,105.08951078829317,Salak
66.37005235602098,57.07267015706806,105.02638743455498,Salak
66.281454248366,57.19015522875816,104.94607843137256,Salak
66.14073768802803,57.009272614877375,104.94354007830206,Salak
65.55619485999233,56.65592635212887,104.37303413885692,Salak
65.80653266331656,56.58252802473908,104.36219559335133,Salak
65.33805209513027,56.73688184220462,104.01245753114382,Salak
69.7015138531848,59.73264781491001,106.69008854612966,Salak
65.3075785582255,56.184658040665404,103.90702402957486,Salak
64.82200292397658,55.921966374269,103.13888888888884,Salak
65.12901498929337,56.008386866523914,103.1991434689508,Salak
64.58127266732608,55.89399934058689,102.37734915924833,Salak
70.05188421627525,59.82550518842165,107.03031130529759,Salak
70.39737274220035,60.407498631636564,107.09195402298849,Salak
70.25662520281234,59.90265008112493,106.61168199026505,Salak
69.62772751463548,59.60484300159659,106.33448642895159,Salak
70.03125814014065,59.90075540505336,106.733784839802,Salak
69.61287001287,59.60746460746462,106.47747747747746,Salak
69.70138713745268,59.50844892812108,106.73165195460278,Salak
69.07826932425863,59.15483714146816,106.37603305785123,Salak
66.41179976162097,56.46454112038141,102.21364719904646,Salak
68.48565965583172,58.525095602294506,106.06309751434034,Salak
68.40191947565542,58.51451310861421,105.73525280898873,Salak
68.51683879658734,58.53075886843287,105.94701392007191,Salak
67.97798811358132,58.204050187101025,105.69403477878049,Salak
67.3216069489685,57.516829533116166,105.25494028230183,Salak
66.9079115270098,57.589111016588646,105.02998723947256,Salak
66.60946872322198,57.28641816623819,105.07604970008572,Salak
66.3604943443653,57.30016757436111,104.9780058651026,Salak
66.72240392477514,57.318887980376104,105.04599345870814,Salak
66.09267285861709,56.995046439628496,104.58348813209501,Salak
66.671714112659,56.42943670502723,102.83555420956996,Salak
66.0235386426049,56.823460180462924,104.7630443311102,Salak
65.62238433480513,56.58379727394891,104.28124400076794,Salak
65.73807721423162,56.54977289931869,104.11790310370931,Salak
65.27894054454528,56.193739581403996,103.54473050564917,Salak
65.25954341317366,56.194797904191624,103.46669161676651,Salak
64.10121739130436,55.19860869565221,102.32434782608694,Salak
64.5771380186283,55.47857747671466,102.47722269263338,Salak
64.7268373245252,55.812716763005774,102.18794384805948,Salak
65.2495529182247,56.061290847016735,101.72329702487394,Salak
65.17062737642586,56.132129277566555,101.28231939163493,Salak
65.77822270137074,56.57785307253966,101.18589249961497,Salak
65.63092194314933,56.36200932471049,100.69920288765229,Salak
65.90581801610206,56.391007139602,100.4136411970226,Salak
65.91348563006632,56.42210759027265,99.82490788504052,Salak
66.61887800534284,56.906945681211056,100.07005046007713,Salak
66.2476797340352,56.84443828785149,99.24698711732924,Salak
66.92356953918976,57.02812195461504,98.8912710566616,Salak
66.98222781975932,57.447942905121735,98.28687377553878,Salak
67.74251581166548,57.796907940969795,98.27969079409698,Salak
67.17407306434026,57.53026172300982,96.62009269356598,Salak
66.95144437615241,56.71573448063921,103.45236631837732,Salak
67.60463847203276,57.88881309686223,96.47407912687582,Salak
67.25037707390648,57.52337858220212,95.80858357328947,Salak
67.79030269826049,57.749212436652535,95.4163813176278,Salak
67.58647131315898,57.902505819526205,94.75516910858553,Salak
67.40515704292966,57.417912494856665,93.705938828693,Salak
67.11766319253974,57.28291278113001,93.00699396599015,Salak
66.66474859569804,57.00054802027675,92.6707768187423,Salak
66.63005621829154,57.21568627450979,92.21527492115729,Salak
66.35378715244488,56.729489111080674,91.8207094918504,Salak
65.7541769378252,56.17693782525338,91.30840865516295,Salak
65.96003831941975,56.286711372656356,91.31558779252771,Salak
65.2357768052516,56.02352297592998,90.92792669584243,Salak
64.90572482579587,55.85626451701053,90.8889192512638,Salak
64.39750496172384,55.42472356110007,90.5184292599943,Salak
64.41594674975217,55.18198555445405,90.60303073219087,Salak
63.72760646108661,55.027459618208525,90.44155653450811,Salak
63.47866881688902,54.61897082539218,90.48057469579236,Salak
62.861448427212856,54.23847841989761,90.37761521580104,Salak
62.57032276909593,53.74528990798891,90.3293413173653,Salak
61.67762583648529,53.147657841140514,89.99330811754437,Salak
61.11107884419919,52.55684623203136,90.10933643095684,Salak
60.548571428571414,52.232932330827076,90.19789473684209,Salak
59.98799159411589,51.59621735214651,90.52987090963673,Salak
58.63542446474021,50.86629734990266,90.45336128162904,Salak
58.479318357862084,50.503950426026364,90.31866769945776,Salak
57.983811285846436,50.13552266419983,90.60021584952204,Salak
57.03934829388253,49.160928373808794,90.49308330771592,Salak
57.39820408163266,49.6545306122449,91.18710204081628,Salak
56.97613248904044,49.30654327001138,91.38691345997721,Salak
55.90244297039313,48.50897912959064,91.07021517553795,Salak
58.467250226380926,52.68517959553275,103.2318140658014,Salak
59.492307692307705,52.154907161803735,96.07480106100796,Salak
59.47498014297058,52.36166269526079,96.0791633571618,Salak
59.62973760932945,52.47309833024119,96.35913066525315,Salak
59.33677521842731,52.49483717235901,96.31983055334922,Salak
59.50716180371354,52.249336870026525,96.46180371352781,Salak
59.776573241671045,52.44658910629296,96.42834479111579,Salak
59.650436623445366,52.32230748875363,96.51812648848905,Salak
60.18114406779659,52.88479872881356,96.84798728813556,Salak
60.30587923728813,52.91207627118643,97.00820974576271,Salak
60.612114771519636,52.98990435706694,97.00159404888414,Salak
61.05098247477432,53.31837493361657,97.16542750929366,Salak
61.107294994675165,53.44675186368475,97.19089456869013,Salak
61.764831072093614,53.95025272678903,97.41846235700984,Salak
61.76923076923076,54.00771892467396,97.495342028214,Salak
62.203099946552655,54.15820416889362,97.50240513094603,Salak
62.36173633440515,54.5045551982851,97.4734726688103,Salak
63.43270002675945,55.209793952368216,97.93765052180893,Salak
63.19613111230522,55.11203653949491,97.79312197743147,Salak
64.13198924731181,55.71021505376342,98.41290322580645,Salak
64.21492054942097,56.0818744950175,98.22057635335307,Salak
64.56783783783783,56.18567567567568,98.54297297297298,Salak
64.82081865004065,56.57088641908376,98.33450799674712,Salak
65.84327548806941,57.26952277657267,98.96339479392621,Salak
65.65286103542232,57.5125340599455,98.72534059945505,Salak
65.6654794520548,57.353972602739724,98.6117808219178,Salak
65.84858477603736,57.573784006595204,98.75460291288812,Salak
66.9367088607595,58.27545404512934,99.30654925701708,Salak
66.72893064382426,58.50566454821771,99.09975131251728,Salak
67.72641246868913,59.43445588644587,99.66796548844978,Salak
68.02818866871337,59.642757465810746,99.8026793190064,Salak
68.6539646959933,59.83580834967777,100.09302325581393,Salak
68.4894395944804,60.07378203323008,99.72148690509715,Salak
68.61416430594902,59.79206798866852,99.7725212464589,Salak
68.74574347332576,60.189841089670814,99.95374574347335,Salak
69.04166666666667,60.215753424657535,100.16267123287672,Salak
69.29650829994276,60.742987979393234,100.20692615912996,Salak
69.64164509634743,60.7503595053207,100.80557952257695,Salak
69.51574689396128,61.108639121641154,100.642588847154,Salak
69.90837924035954,61.048129892722535,100.84343287909539,Salak
70.13624454148471,61.45909752547307,101.01484716157204,Salak
70.01816583650748,61.25227072956343,100.64576618810428,Salak
69.32133372676307,60.77515491295369,100.4659191501918,Salak
69.37700940248709,60.733697300576274,100.79617834394904,Salak
69.18220597196832,60.62126751980499,100.67489335770873,Salak
69.53646628013425,60.783338419285926,100.71376258773269,Salak
69.21732476277928,60.6697275788185,100.64064891337621,Salak
69.51012891344384,60.48925721301412,100.77624309392266,Salak
69.2777093596059,60.56588669950739,100.68472906403943,Salak
68.49735778675783,59.77308050979173,100.63475287534969,Salak
68.42581648522548,59.618351477449444,100.60124416796269,Salak
68.28182671254298,59.50516108852051,100.39756021269937,Salak
68.37703889585947,59.27352572145545,100.41436637390215,Salak
68.3154911838791,59.29785894206548,100.33721662468514,Salak
68.13434247871334,58.953011668243455,100.03910438347528,Salak
67.77658904971679,58.79106356198868,99.81434864694776,Salak
61.18401253918494,53.382758620689664,102.37272727272726,Salak
47.97230494341871,41.941036331149505,99.82549136390709,Salak
46.40952380952382,40.91041666666668,99.72976190476189,Salak
46.97423748889547,41.16967722830914,100.6434705359787,Salak
46.3045146060785,40.94157568604309,100.86102095013277,Salak
46.209165687426555,40.89776733254993,101.34253819036431,Salak
58.58603945371776,52.72685887708649,103.12685887708652,Salak
45.670346062052495,40.9445107398568,102.20286396181385,Salak
46.20585625554569,41.639455782312915,103.27950310559002,Salak
46.32413388138579,42.02466236054023,103.81914268937172,Salak
46.46692037470728,42.1744730679157,104.02312646370022,Salak
46.59457092819613,42.802393461762996,104.44395796847631,Salak
47.22399767576991,43.23910517141197,104.89570017431733,Salak
46.92314385150813,43.474767981438525,105.0124709976798,Salak
47.60438925786891,43.633843488304926,105.33410337857347,Salak
48.04290238986468,44.43881370572993,105.59055571551968,Salak
61.79925303454717,53.717398070339236,101.5530656707127,Salak
48.22769142199195,44.45451928612551,105.95020149683361,Salak
49.08698140200284,45.426323319027176,106.36137339055796,Salak
49.33875570776256,45.88955479452052,106.53025114155254,Salak
50.29744318181817,46.717329545454525,106.67698863636363,Salak
50.96913929784825,47.295866364665905,106.99178935447337,Salak
52.080654258319235,48.25578116187253,107.32910321489,Salak
52.67633802816901,48.64873239436618,107.72084507042251,Salak
53.267585818795745,49.55740011254927,107.70230725942602,Salak
54.2760067114094,50.384228187919454,108.16442953020135,Salak
54.270640917996054,50.46683459277917,108.09095997760986,Salak
61.771526266708115,53.536213863848296,101.06589990674541,Salak
55.707915273132656,51.810200668896314,108.7463768115942,Salak
55.86454849498329,52.063545150501646,108.67224080267555,Salak
56.67083680845147,52.718932443703075,109.24687239366135,Salak
57.4060857538036,53.503181189488245,109.22213001383126,Salak
57.69171270718231,53.83121546961327,109.36381215469612,Salak
58.09568584070796,54.49806415929202,109.56692477876106,Salak
58.41604631927209,54.59222497932175,109.53294733939893,Salak
58.608910891089124,55.136963696369634,110.00412541254124,Salak
58.8337455344875,55.07254740313273,109.99532838691947,Salak
58.90241891148983,55.509345794392544,109.99395272127545,Salak
61.47122861586315,53.20528771384136,100.8824261275272,Salak
59.335432639649504,55.67798466593647,110.23576122672512,Salak
58.66821790309334,55.47413085135504,109.83848891322201,Salak
58.75839475839475,55.413322413322426,109.97106197106196,Salak
58.64069735766821,55.611822391718896,109.88204848815037,Salak
58.27044711014176,55.04825517993457,109.7778080697928,Salak
57.61666212904982,54.78736727470732,109.30002722570107,Salak
57.505163043478284,54.729891304347845,109.63152173913042,Salak
56.65209125475285,54.03150461705594,108.81993481803367,Salak
56.392178164041276,53.85524171645845,109.0200977729495,Salak
55.50434074877918,53.194791101464986,108.39772110689096,Salak
61.738509316770205,53.756521739130434,100.85714285714286,Salak
54.93481803367733,52.554589896795214,108.33378598587723,Salak
54.75853658536585,52.77615176151762,108.2859078590786,Salak
54.177476255088195,52.05237449118046,108.0233378561737,Salak
53.94462540716613,52.009500542888176,107.75434310532032,Salak
53.408776595744676,51.30851063829788,107.43563829787236,Salak
53.13103635377102,51.677970699945746,107.31361909929463,Salak
52.42632560618173,50.62243538502531,107.0138555822009,Salak
52.3969465648855,50.775627044711015,106.74454743729557,Salak
52.41396236705753,50.87264794109626,106.82874284155984,Salak
52.02834559825566,50.544835104933206,106.57372581084765,Salak
52.24720021851953,50.529909860693785,106.57388691614311,Salak
51.969838223197165,50.33945708801753,106.02851658897721,Salak
52.037860082304526,50.26831275720163,105.97064471879287,Salak
52.019543077346555,50.32672722268098,105.64106798788883,Salak
52.419514884233735,50.21499448732083,105.4184123484013,Salak
52.69083863825076,50.33960697481318,105.28535842789924,Salak
53.12891599667312,50.692542278902145,105.38425284169672,Salak
53.47140477512495,50.85147140477514,105.18128817323709,Salak
54.216314031180374,51.22188195991093,105.271714922049,Salak
54.417573221757316,51.52663877266388,105.0457461645746,Salak
54.945067264574,51.65134529147981,105.09641255605383,Salak
55.68779803646564,52.15876577840113,105.00645161290326,Salak
55.367231638418055,51.6906779661017,104.8127118644068,Salak
55.51653363740023,51.65307867730901,104.2645381984037,Salak
56.28374892519346,51.87360275150475,104.52163943823447,Salak
56.32393555811276,52.09982738780207,103.98906789413117,Salak
57.376337865201045,52.43650564072899,104.06103557998264,Salak
57.41819238593431,52.60680034873584,103.9328683522232,Salak
57.584404205607484,52.6588785046729,103.78796728971963,Salak
57.48313288354356,52.853916104429466,103.90290407744209,Salak
58.3048096783712,53.00383593980525,103.94806727648269,Salak
57.68133174791915,52.72294887039238,103.45184304399524,Salak
58.10882528324389,52.906976744186046,103.39922480620153,Salak
57.964285714285715,52.900060024009605,103.28001200480192,Salak
58.548250904704474,53.16344993968639,103.46411338962609,Salak
58.7739475289811,53.32519829164125,103.70713849908482,Salak
58.6116474618499,52.53752725007785,103.2478978511367,Salak
61.17869000905524,52.87232115907031,99.58496830667073,Salak
61.791082008107274,54.00966635484876,102.07015902712814,Salak
61.891446345256625,53.77822706065318,101.53281493001558,Salak
61.57716241443684,53.63876789047915,101.17454884878656,Salak
60.807796917497754,52.97733454215775,99.77334542157753,Salak
60.77326106594402,52.639566395663955,99.23306233062331,Salak
59.155230253125964,53.2695943885331,103.56450137236959,Salak
61.15708696960579,53.04122780619924,99.67770087270533,Salak
60.635167464114815,52.523325358851686,99.32775119617223,Salak
60.74449076831446,52.826980345443715,99.49404407385344,Salak
60.51548540798096,52.479749851101836,99.28260869565216,Salak
60.58905738923579,52.839131727624164,99.4760630389533,Salak
60.486928104575156,52.92364824717766,99.68835412953062,Salak
60.10787518573552,52.55066864784545,99.44725111441308,Salak
60.998501648186995,52.577165118369805,99.06922385376085,Salak
60.12897473997028,52.257652303120366,99.504309063893,Salak
59.81396731054976,52.03595839524516,99.34234769687964,Salak
59.87859899079847,52.04036806173941,99.59364796675571,Salak
59.46172106824924,51.90593471810089,99.40000000000002,Salak
60.450158913608774,52.74024848309735,100.3825483964172,Salak
59.75405092592593,52.19618055555555,100.01620370370367,Salak
59.656422151348224,51.98608292258625,100.0982893592346,Salak
59.18479837539889,51.861328691615896,99.87061212648679,Salak
59.73240660295394,52.30871705763106,100.4317984361425,Salak
59.42361111111112,52.33130787037038,100.35619212962959,Salak
61.04362115327159,52.88676426650732,99.29817747236335,Salak
59.69713624529939,52.688168932600504,100.68151576511423,Salak
59.55031810294967,52.71255060728743,100.76836321573163,Salak
59.710526315789465,52.394447657605554,100.82070561017929,Salak
59.433371958285036,52.397450753186575,100.74217844727693,Salak
59.82307025151777,52.80052038161319,101.22665510263083,Salak
59.70488016170951,53.02454519203003,101.01212821253249,Salak
59.838009835117155,52.63899334683251,101.10413653456752,Salak
59.79451659451661,53.02193362193362,101.09523809523807,Salak
60.35348697994611,52.37623466028136,98.70368153247533,Salak
60.478545887961864,52.40256257449344,99.02592371871278,Salak
60.45227475468333,52.53047873922093,99.15254237288134,Salak
60.85633719204512,52.542297417631346,99.260017809439,Salak
60.02435402435402,52.16008316008317,99.06890406890409,Salak
60.00416294974724,52.02586975914364,99.17395182872438,Salak
59.75534441805224,52.07363420427554,99.15795724465558,Salak
58.61034164358264,52.74330563250229,103.18128654970764,Salak
59.67746730083232,51.88287752675387,99.26397146254457,Salak
59.75977977397856,52.122573167197906,99.41031585047813,Salak
60.329479768786136,52.55578034682082,99.92514450867051,Salak
59.83671105964102,52.004632310364805,99.83207874927622,Salak
59.54653522760219,51.964917367352875,100.0426210495796,Salak
59.3785507246377,51.99275362318841,99.96869565217388,Salak
59.734587554269176,52.0437047756874,100.3397973950796,Salak
59.7277986693665,52.400347121781905,100.3939832224472,Salak
59.61687373591448,52.23114706732159,100.48656457671197,Salak
59.978920011550684,52.516892867455944,100.91596881316775,Salak
59.9002601908066,52.55015900549292,101.10494362532523,Salak
59.520069304071626,52.618538839156784,100.82558475310427,Salak
60.033756491633014,52.810732833237154,101.13877668782456,Salak
60.13688760806917,53.38991354466859,101.25475504322763,Salak
60.08933717579251,53.06657060518731,101.12651296829974,Salak
59.899012693935134,53.05726375176304,100.87334273624825,Salak
59.73453826602657,52.88873199661112,100.69980231573,Salak
59.72532430908067,53.178228990411725,100.54850535815004,Salak
60.05475585661867,53.102737792830936,100.57804120801582,Salak
59.753954802259884,53.03587570621469,100.20169491525424,Salak
60.360461841734725,53.549704308645445,100.41143339904252,Salak
60.065915492957764,53.34845070422536,100.06450704225351,Salak
60.38422535211268,53.51352112676058,100.05746478873239,Salak
60.35852767631357,53.566732228153974,99.7232368642877,Salak
61.07433380084153,53.950911640953706,99.80392706872371,Salak
60.78026905829598,54.088284753363226,99.61519058295966,Salak
61.06890756302522,53.94985994397761,99.37366946778708,Salak
61.150251818690535,53.97034135422494,99.07862339115836,Salak
61.46869759642257,54.48099496925656,98.90190050307436,Salak
61.579020979020974,54.54797202797203,98.61594405594403,Salak
62.023709902370996,54.61366806136679,98.90348675034868,Salak
61.80022290331569,54.87099470604627,98.42602396210646,Salak
61.83846363388723,54.5344592754018,97.9496050122582,Salak
61.63745236799127,54.60615133369624,97.50272182906913,Salak
61.98939929328622,54.65235118238651,97.52324001087251,Salak
62.19473826959588,54.83590995389206,97.3162462706808,Salak
62.3065653825285,55.031470428648916,97.27238198589258,Salak
62.39376693766938,55.109485094850946,97.12737127371275,Salak
61.97772949483977,54.76914720260728,96.73356871265614,Salak
61.64911804613297,54.72048846675713,96.43582089552237,Salak
62.114696312364416,54.919468546637745,96.43167028199566,Salak
61.88621621621618,54.793513513513524,96.30081081081077,Salak
62.296006475984896,54.66351861845655,96.54128440366972,Salak
62.003231017770574,54.57969843834139,96.15481960150778,Salak
62.147889217531564,54.712288249529436,96.38720086044634,Salak
61.57323300188122,54.338081160978234,95.94974469228706,Salak
61.57265645984419,54.048616706956764,95.94144507117915,Salak
61.131797481918014,53.906509509777656,95.65979105277253,Salak
60.824979898150644,53.689895470383284,95.660680782632,Salak
60.406534547402245,53.36743438671666,95.45929298339583,Salak
60.33610515021457,52.94688841201716,95.49275751072962,Salak
60.42922130050847,53.24725715814824,95.73802515386673,Salak
60.55970149253731,53.34355010660982,95.79557569296371,Salak
60.22006386375733,53.210484300159656,95.62320383182542,Salak
60.1394358701437,52.8057477381586,95.93720063863756,Salak
59.88684771033013,52.69329073482428,95.6898296059638,Salak
59.85714285714287,52.43947858472998,96.05240755520089,Salak
59.43180005317735,52.451209784631736,95.8029779314012,Salak
59.63759638394043,52.20712576442435,95.84844456261631,Salak
59.37151209141642,52.22110018602179,95.79829922933828,Salak
